name,lat,lon,category,price_tier,popularity,photo_url,tags.name,tags.tourism,tags.brand,tags.brand:wikidata,tags.shop,tags.amenity,tags.brand:pa,tags.brand:ur,tags.brand:wikipedia,tags.brand:wikipedia:pa,tags.brand:wikipedia:ur,tags.cuisine,tags.name:pa,tags.name:ur,tags.takeaway,tags.address,tags.bar,tags.ramp,tags.addr:city,tags.addr:street,tags.name:mr,tags.addr:district,tags.addr:postcode,tags.air_conditioning,tags.cinema:3D,tags.deaf:description:en,tags.description,tags.drive_in,tags.lift_gate:type,tags.open_air,tags.opening_hours,tags.operator,tags.payment:cash,tags.payment:credit_cards,tags.payment:debit_cards,tags.payment:online_payment,tags.payment:online_wallet,tags.screen,tags.website,tags.wheelchair,tags.wikimedia_commons,tags.delivery,tags.outdoor_seating,tags.source,tags.addr:country,tags.addr:state,tags.internet_access,tags.microbrewery,tags.phone,tags.smoking,tags.atm,tags.addr:housenumber,tags.internet_access:fee,tags.official_name,tags.official_name:pa,tags.official_name:ur,tags.diet:non-vegetarian,tags.diet:vegetarian,tags.place,tags.wikidata,tags.wikipedia,tags.email,tags.ele,tags.payment:app,tags.alt_name,tags.natural,tags.addr:floor,tags.check_date,tags.level,tags.name:en,tags.wifi,tags.drive_through,tags.addr:housename,tags.alt_name:es,tags.alt_name:mr,tags.alt_name:ur,tags.leisure,tags.name:ar,tags.name:azb,tags.name:be,tags.name:el,tags.name:es,tags.name:fa,tags.name:hi,tags.name:hy,tags.name:ja,tags.name:kn,tags.name:ks,tags.name:ml,tags.name:pnb,tags.name:ps,tags.name:ru,tags.name:sr,tags.name:uk,tags.population,tags.brand:ks,tags.contact:facebook,tags.addr:place,tags.check_date:opening_hours,tags.organic,tags.food,tags.castle_type,tags.historic,tags.diet:gluten_free,tags.diet:halal,tags.diet:kosher,tags.diet:vegan,tags.alt_name:en,tags.alt_name:hi,tags.alt_name:pa,tags.alt_name:pnb,tags.brand:en,tags.brand:hi,tags.brand:pnb,tags.museum,tags.operator:type,tags.branch,tags.addr:suburb,tags.diet:lacto_vegetarian,tags.capacity,tags.contact:phone,tags.contact:website,tags.diet:ovo_vegetarian,tags.fixme,tags.rooms,tags.phone_1,tags.name:gu,tags.indoor:level,tags.website:menu,tags.toilets,tags.addr:unit,tags.delivery:partner,tags.contact:instagram,tags.payment:upi,tags.brand:short,tags.payment:online_booking,tags.addr:full,tags.note,tags.payment:american_express,tags.self_service,tags.payment:google_pay,tags.payment:upi_qr,tags.reservation,tags.contact:email,tags.contact:twitter,tags.contact:youtube,tags.dog,tags.diet:chicken,tags.brewery,tags.addr:source,tags.payment:mastercard,tags.payment:visa,tags.start_date,tags.payment:paytm,tags.payment:electronic_purses,tags.access,tags.fee,tags.garden:type,tags.timing,tags.short_name,tags.short_name:ur,tags.covered,tags.diet:meat,tags.opening_hours:covid19,tags.construction,tags.name:etymology:wikidata,tags.internet_access:ssid,tags.payment:coins,tags.theatre:type,tags.currency:rupee,tags.diet:organic,tags.diet:lactose_free,tags.diet:pescetarian,tags.min_age,tags.addr:neighbourhood,tags.building,tags.indoor_seating,tags.addr:building,tags.currency:INR,tags.payment:net_banking,tags.payment:notes,tags.payment:rupay,tags.payment:contactless,tags.survey:date,tags.addr:locality,tags.highchair,tags.diet:seafood,tags.office,tags.payment:cards,tags.payment:apple_pay,tags.payment:pay_later,tags.full_name,tags.full_name:en,tags.not:brand:wikidata,tags.changing_table,tags.payment:maestro,tags.contact:linkedin,tags.contact:pinterest,tags.fast_food,tags.lgbtq,tags.becknified,tags.providerId,tags.outdoor,tags.wheelchair:ramp,tags.diet:fish,tags.diet:local,tags.established,tags.diet:sugar_free,tags.toilets:access,tags.diet:alcohol_free,tags.toilets:wheelchair,tags.mobile,tags.payment:qr_code,tags.entrance,tags.image,tags.loc_name,tags.fax,tags.layer,tags.area,tags.water,tags.building:levels,tags.height,tags.name:etymology:wikipedia,tags.designation,tags.addr:province,tags.landuse,tags.proposed,tags.barrier,tags.payment:mobikwik,tags.payment:phonepe,tags.surface,tags.building:material,tags.roof:levels,tags.roof:shape,tags.reg_name,tags.payment:mobile_wallet,tags.addr:county,tags.building:material:concrete,tags.nohousenumber,tags.diet:plant-based,tags.stroller,tags.diet:fruitarian,tags.diet:raw,tags.leaf_cycle,tags.leaf_type,tags.stars,tags.postal_code,tags.charge,tags.waterway,tags.location,tags.lit,tags.highway,tags.diet:omnivore,tags.addr:neighborhood,tags.building:levels:underground,tags.type
Fit & Fat Bistro,18.5653066,73.8012929,cafe,2,0.5,,Fit & Fat Bistro,,,,,cafe,,,,,,sandwich;coffee;coffee_shop,,,,,,,Pune,Sai Heritage,,,411007,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Shop No. C-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sante Spa Cuisine,18.5333049,73.88742,restaurant,2,0.5,,Sante Spa Cuisine,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irani Cafe,18.5234091,73.9318397,restaurant,2,0.5,,Irani Cafe,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cult,18.5200093,73.919858,restaurant,2,0.5,,The Cult,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese Square,18.5876928,73.7833396,fast_food,2,0.4,,Chinese Square,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+918446118877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McDonald's,18.6284362,73.7828804,fast_food,2,0.4,,McDonald's,,McDonald's,Q38076,,fast_food,ਮੈਕਡੋਨਲਡ’ਜ਼,مکڈونلڈز,en:McDonald's,ਮੈਕਡੋਨਲਡ’ਜ਼,مکڈونلڈز,burger,ਮੈਕਡੋਨਲਡ’ਜ਼,مکڈونلڈز,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba Libre,18.6055573,73.7528811,bar,2,0.5,,Cuba Libre,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ice N Fire Skylouge,18.5556214,73.7714362,bar,2,0.5,,Ice N Fire Skylouge,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks,18.5566993,73.8088692,cafe,2,0.5,,Starbucks,,Starbucks,Q37158,,cafe,ਸਟਾਰਬਕਸ,اسٹاربکس,en:Starbucks,,,coffee_shop,ਸਟਾਰਬਕਸ,اسٹاربکس,yes,,,,,,स्टारबक्स,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,Starbucks Coffee,ਸਟਾਰਬਕਸ ਕੌਫੀ,اسٹاربکس کافی,,,,,,,,,,,,2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billy's BrewStris,18.5566688,73.8088812,pub,2,0.4,,Billy's BrewStris,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Theka,18.544644,73.9107106,bar,2,0.5,,The Theka,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The 3 Musketeers Pub,18.567471,73.776232,bar,3,0.5,,The 3 Musketeers Pub,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interval - Pure Veg. Bollywood Eatery,18.7539587,73.4052177,restaurant,2,0.5,,Interval - Pure Veg. Bollywood Eatery,,,,,restaurant,,,,,,indian;pizza;chinese;italian,,,,,no,,Lonavala,Main Bazar Rd,,,410401,yes,,,,,,,Mo-Su 07:30-23:30,,,,,,,,https://www.theinterval.in/,,,yes,no,,,,,,+91 8007448484,no,,opp. regal wines,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rama Krishna,18.7538895,73.4047949,restaurant,2,0.5,,Rama Krishna,,,,,restaurant,,,,,,indian;sandwich;chicken;ice_cream;breakfast;dessert,,,,,yes,,Lonavala,Main Bazar Rd,,,410401,,,,,,,,Mo-Su 07:00-23:30,,,,,,,,http://www.rkhotels.net,,,,yes,,,,,,+91  2114 273600,no,,Ward 34/35,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger Point,18.6958773,73.3851987,viewpoint,2,0.6000000000000001,,Tiger Point,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monkey Point,18.7013067,73.3885276,viewpoint,2,0.6000000000000001,,Monkey Point,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ganga Village Garden,18.4833505,73.9339518,park,2,0.4,,Ganga Village Garden,,,,,,,,,,,,,,,,,,Pune,Ganga Village,,,411028,,,,,,,,24/7,Ganga Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vrindawan Park,18.5429541,73.8138883,park,2,0.4,,Vrindawan Park,,,,,,,,,,,,,,,,,,pune,NCL Colony Road,,,411008,,,,,,,,24/7,Ncl colony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reddys Restaurant Kalyani Nagar,18.5436432,73.8990145,restaurant,2,0.5,,Reddys Restaurant Kalyani Nagar,,,,,restaurant,,,,,,indian;chinese;chicken;tandoori;fish,,,,,,,,,,,,,,,,,,,Mo-Su 12:00-22:00,,,,,,,,https://www.reddysrestaurant.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fast food,18.5295693,73.8564329,fast_food,1,0.4,,Fast food,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neha Bhabhi Fast Foods,18.610699,73.7596722,fast_food,1,0.4,,Neha Bhabhi Fast Foods,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinchwad Bus stop,18.6655203,73.795644,park,2,0.4,,Chinchwad Bus stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaskar Farms,19.0416442,73.9006773,garden,2,0.4,,Chaskar Farms,,,,,,,,,,,,,,,,,,,,,,,,,,https://goo.gl/maps/beCJP9ctHKKTfpYv6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sambhaji Park,18.5206664,73.8472146,park,2,0.4,,Sambhaji Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pune Municipal Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freestanding,Q2737041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dorabjee's NIBM,18.4726745,73.8997716,supermarket,2,0.4,,Dorabjee's NIBM,,,,supermarket,,,,,,,,,,,,,,Pune,"Survey No. 25, Hissa No 1,2,3&4, Clover Highlands Undri Rd, NIBM Undri Road, Pune, Maharashtra 411048, India",,,411018,,,,,,,,,,,,,,,,https://dorabjeesonline.com/,,,,,,,,,,,,,"Near, The Metropole",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhagyalaxmi Store,18.5150331,73.8170712,supermarket,2,0.4,,Bhagyalaxmi Store,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZZURO,18.5671883,73.7435608,pub,2,0.4,,AZZURO,,,,,pub,,,,,,,,,,,,,,"Nande Balewadi Road, Pune, 411045",,,,,,,,,,,Mo-Su 12:00-03:00,,,,,,,,https://dineout.co.in/,,,,,,,,,,9359408138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creameo Foodies,18.6472306,73.7773808,restaurant,2,0.5,,Creameo Foodies,,,,,restaurant,,,,,,cake;burger,,,,,,,pune,ganganagar pradhikaran nigdi,,,411044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot 566 sector 28,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Om Sai Dhanya Bhandar,18.5886308,73.7818866,supermarket,2,0.4,,Om Sai Dhanya Bhandar,,,,supermarket,,,,,,,,,,,,,,,,ॐ साई धान्य भंडार,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Coffee Shop,18.5818453,73.8727968,cafe,2,0.5,,Red Coffee Shop,,,,,cafe,,,,,,coffee_shop,,,,,,,Pune,Kalas,,,411015,,,,,,,,Mo-Sa 08:00-18:00,,,,,,,,https//redcoffee.com,,,,,,,,yes,,,,,Kalas Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d-link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jyoti,18.4645612,73.8792226,restaurant,2,0.5,,jyoti,,,,,restaurant,,,,,,indian,,,,,,,,shivneri nagar,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
College play ground,18.4822044,73.8855796,park,2,0.4,,College play ground,,,,,,,,,,,,,,,,,,,,,,,,,,It is a play ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ram Super Market,18.5883581,73.7820454,supermarket,2,0.4,,Ram Super Market,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahelka,18.5871348,73.7806885,restaurant,2,0.5,,Tahelka,,,,,restaurant,,,,,,,,,,,,,,,तहेलका,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-31,,Tahelka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reliance Fresh,18.502725,73.9003444,supermarket,2,0.4,,Reliance Fresh,,Reliance Fresh,Q7311014,supermarket,,,,en:Reliance Fresh,,,,,,,,,,Pune,fatima nagar,,,411040,,,,,,,,Mo-Su 09:00-21:00,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
