name,lat,lon,category,price_tier,popularity,photo_url,tag_name,tag_tourism,tag_brand,tag_brand:wikidata,tag_shop,tag_amenity,tag_brand:pa,tag_brand:ur,tag_brand:wikipedia,tag_brand:wikipedia:pa,tag_brand:wikipedia:ur,tag_cuisine,tag_name:pa,tag_name:ur,tag_takeaway,tag_address,tag_bar,tag_ramp,tag_addr:city,tag_addr:street,tag_name:mr,tag_addr:district,tag_addr:postcode,tag_air_conditioning,tag_cinema:3D,tag_deaf:description:en,tag_description,tag_drive_in,tag_lift_gate:type,tag_open_air,tag_opening_hours,tag_operator,tag_payment:cash,tag_payment:credit_cards,tag_payment:debit_cards,tag_payment:online_payment,tag_payment:online_wallet,tag_screen,tag_website,tag_wheelchair,tag_wikimedia_commons,tag_delivery,tag_outdoor_seating,tag_source,tag_addr:country,tag_addr:state,tag_internet_access,tag_microbrewery,tag_phone,tag_smoking,tag_atm,tag_addr:housenumber,tag_internet_access:fee,tag_official_name,tag_official_name:pa,tag_official_name:ur,tag_diet:non-vegetarian,tag_diet:vegetarian,tag_place,tag_wikidata,tag_wikipedia,tag_email,tag_ele,tag_payment:app,tag_alt_name,tag_natural,tag_addr:floor,tag_check_date,tag_level,tag_name:en,tag_wifi,tag_drive_through,tag_addr:housename,tag_alt_name:es,tag_alt_name:mr,tag_alt_name:ur,tag_leisure,tag_name:ar,tag_name:azb,tag_name:be,tag_name:el,tag_name:es,tag_name:fa,tag_name:hi,tag_name:hy,tag_name:ja,tag_name:kn,tag_name:ks,tag_name:ml,tag_name:pnb,tag_name:ps,tag_name:ru,tag_name:sr,tag_name:uk,tag_population,tag_brand:ks,tag_contact:facebook,tag_addr:place,tag_check_date:opening_hours,tag_organic,tag_food,tag_castle_type,tag_historic,tag_diet:gluten_free,tag_diet:halal,tag_diet:kosher,tag_diet:vegan,tag_alt_name:en,tag_alt_name:hi,tag_alt_name:pa,tag_alt_name:pnb,tag_brand:en,tag_brand:hi,tag_brand:pnb,tag_museum,tag_operator:type,tag_branch,tag_addr:suburb,tag_diet:lacto_vegetarian,tag_capacity,tag_contact:phone,tag_contact:website,tag_diet:ovo_vegetarian,tag_fixme,tag_rooms,tag_phone_1,tag_name:gu,tag_indoor:level,tag_website:menu,tag_toilets,tag_addr:unit,tag_delivery:partner,tag_contact:instagram,tag_payment:upi,tag_brand:short,tag_payment:online_booking,tag_addr:full,tag_note,tag_payment:american_express,tag_self_service,tag_payment:google_pay,tag_payment:upi_qr,tag_reservation,tag_contact:email,tag_contact:twitter,tag_contact:youtube,tag_dog,tag_diet:chicken,tag_brewery,tag_addr:source,tag_payment:mastercard,tag_payment:visa,tag_start_date,tag_payment:paytm,tag_payment:electronic_purses,tag_access,tag_fee,tag_garden:type,tag_timing,tag_short_name,tag_short_name:ur,tag_covered,tag_diet:meat,tag_opening_hours:covid19,tag_construction,tag_name:etymology:wikidata,tag_internet_access:ssid,tag_payment:coins,tag_theatre:type,tag_currency:rupee,tag_diet:organic,tag_diet:lactose_free,tag_diet:pescetarian,tag_min_age,tag_addr:neighbourhood,tag_building,tag_indoor_seating,tag_addr:building,tag_currency:INR,tag_payment:net_banking,tag_payment:notes,tag_payment:rupay,tag_payment:contactless,tag_survey:date,tag_addr:locality,tag_highchair,tag_diet:seafood,tag_office,tag_payment:cards,tag_payment:apple_pay,tag_payment:pay_later,tag_full_name,tag_full_name:en,tag_not:brand:wikidata,tag_changing_table,tag_payment:maestro,tag_contact:linkedin,tag_contact:pinterest,tag_fast_food,tag_lgbtq,tag_becknified,tag_providerId,tag_outdoor,tag_wheelchair:ramp,tag_diet:fish,tag_diet:local,tag_established,tag_diet:sugar_free,tag_toilets:access,tag_diet:alcohol_free,tag_toilets:wheelchair,tag_mobile,tag_payment:qr_code,tag_entrance,tag_image,tag_loc_name,tag_fax,tag_layer,tag_area,tag_water,tag_building:levels,tag_height,tag_name:etymology:wikipedia,tag_designation,tag_addr:province,tag_landuse,tag_proposed,tag_barrier,tag_payment:mobikwik,tag_payment:phonepe,tag_surface,tag_building:material,tag_roof:levels,tag_roof:shape,tag_reg_name,tag_payment:mobile_wallet,tag_addr:county,tag_building:material:concrete,tag_nohousenumber,tag_diet:plant-based,tag_stroller,tag_diet:fruitarian,tag_diet:raw,tag_leaf_cycle,tag_leaf_type,tag_stars,tag_postal_code,tag_charge,tag_waterway,tag_location,tag_lit,tag_highway,tag_diet:omnivore,tag_addr:neighborhood,tag_building:levels:underground,tag_type,amenity,cuisine,short_name,name_length,popular_flag,category_filled,category_enc,amenity_topk,amen_Unknown,amen_bar,amen_cafe,amen_cinema,amen_fast_food,amen_food_court,amen_pub,amen_restaurant,amen_theatre
Tanay General Stores,18.5234402,73.614649,supermarket,2,0.4,,Tanay General Stores,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Tanay General Stores,20,0,supermarket,13,Unknown,True,False,False,False,False,False,False,False,False
New Janata Misal Center,18.5230586,73.6136394,restaurant,2,0.5,,New Janata Misal Center,,,,,restaurant,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,indian,New Janata Misal Center,23,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
Rohan Phataka Mart,18.5820348,73.8710879,supermarket,2,0.4,,Rohan Phataka Mart,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 09:00-21:00,,yes,,,,,,,,,,,,,,,,9766910928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Rohan Phataka Mart,18,0,supermarket,13,Unknown,True,False,False,False,False,False,False,False,False
Mataji SuperMarket,18.6302992,74.0338152,supermarket,2,0.4,,Mataji SuperMarket,,,,supermarket,,,,,,,,,,,,,,Lonikand,Alandi Road Lonikand,,Pune,412216,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Mataji SuperMarket,18,0,supermarket,13,Unknown,True,False,False,False,False,False,False,False,False
Pandharinath Misal,18.6273297,74.0339948,restaurant,2,0.5,,Pandharinath Misal,,,,,restaurant,,,,,,breakfast;coffee_shop,,,,,,,Lonikand,Pune Nagar Road,,Pune,412216,,,,,,,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,breakfast;coffee_shop,Pandharinath Misal,18,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
Jackson Resto Bar,18.5073023,73.7688213,bar,3,0.5,,Jackson Resto Bar,,,,,bar,,,,,,,,,,,,,Pune,Paud Road,जॅक्सन रेस्टो बार,Pune,411021,,,,,,,,Mo-Su 11:00-00:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,Unknown,Jackson Resto Bar,17,1,bar,1,bar,False,True,False,False,False,False,False,False,False
Diamond Queen,18.5182802,73.8800352,cafe,2,0.5,,Diamond Queen,,,,,cafe,,,,,,irani;coffee_shop,,,,,,,Pune,,,Pune District,411001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,irani;coffee_shop,Diamond Queen,13,1,cafe,2,cafe,False,False,True,False,False,False,False,False,False
Umiya snacks,18.6714748,73.8910169,fast_food,2,0.4,,Umiya snacks,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,Unknown,Umiya snacks,12,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Bismillah Caterers Biryani,18.6740983,73.8862768,restaurant,2,0.5,,Bismillah Caterers Biryani,,,,,restaurant,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,indian,Bismillah Caterers Biryani,26,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
P. L. Deshpande Kalagram,18.4947355,73.8371904,park,2,0.4,,P. L. Deshpande Kalagram,,,,,,,,,,,,,,,,,,,,,Pune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,P L Deshpande Kalagram,24,0,park,10,Unknown,True,False,False,False,False,False,False,False,False
Abhinandan Kadak Special Chaha Ani Coffee,18.6273875,73.7826607,cafe,2,0.5,,Abhinandan Kadak Special Chaha Ani Coffee,,,,,cafe,,,,,,,,,,,,,,,अभिनंदन स्पेशल चहा आणि कॉफी,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-08,,Abhinandan Kadak Special Chaha Ani Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,Unknown,Abhinandan Kadak Special Chaha Ani Coffee,41,1,cafe,2,cafe,False,False,True,False,False,False,False,False,False
Pohe,18.6274064,73.7827032,fast_food,2,0.4,,Pohe,,,,,fast_food,,,,,,,,,,,,,,,पोहे,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-08,,Pohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,Unknown,Pohe,4,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Third Wave Coffee,18.5608571,73.8067852,cafe,2,0.5,,Third Wave Coffee,,,,,cafe,,,,,,coffee_shop,,,,,,,Pune,Aundh,,Pune,411007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westend Icon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,coffee_shop,Third Wave Coffee,17,1,cafe,2,cafe,False,False,True,False,False,False,False,False,False
Gokul Mess,18.6712669,73.8907295,food_court,2,0.4,,Gokul Mess,,,,,food_court,,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Sa 11:00-14:00,19:00-22:00; Su 11:00-14:00; PH closed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,food_court,Unknown,Gokul Mess,10,0,food_court,6,food_court,False,False,False,False,False,True,False,False,False
Sarthak Vadapav,18.6718371,73.8904227,fast_food,2,0.4,,Sarthak Vadapav,,,,,fast_food,,,,,,indian,,,yes,,,,,Dehu - Alandi Road,,,,,,,,,,,,,,,,,,,,,,,,,,MH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,indian,Sarthak Vadapav,15,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Chaturthi Pure Veg,18.8511324,73.8985101,restaurant,2,0.5,,Chaturthi Pure Veg,,,,,restaurant,,,,,,Vegetarian Maharashtrian and Udupi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,Vegetarian Maharashtrian and Udupi,Chaturthi Pure Veg,18,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
Laxmi Snacks Tea Center,18.4437851,73.8852824,fast_food,2,0.4,,Laxmi Snacks Tea Center,,,,,fast_food,,,,,,indian;misal_pav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,indian;misal_pav,Laxmi Snacks Tea Center,23,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Brew Hub,18.4556346,73.9199161,cafe,2,0.5,,Brew Hub,,,,,cafe,,,,,,coffee_shop,,,,,,,Pune,Undri Road,,Pune,411060,,,,,,,,Mo-Su 17:00-23:00,,,,,,,,,,,,yes,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,coffee_shop,Brew Hub,8,1,cafe,2,cafe,False,False,True,False,False,False,False,False,False
Bombay Gourment,18.5584954,73.9549444,supermarket,2,0.4,,Bombay Gourment,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Bombay Gourment,15,0,supermarket,13,Unknown,True,False,False,False,False,False,False,False,False
8 to 80 Park,18.5997033,73.8123649,park,2,0.4,,8 to 80 Park,,,,,,,,,,,,,,,,,,pune,Sudarshan nagar,,pune,411027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,8 to 80 Park,12,0,park,10,Unknown,True,False,False,False,False,False,False,False,False
Madina Fruits & Vegetables,18.4773614,73.8950145,supermarket,2,0.4,,Madina Fruits & Vegetables,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Madina Fruits & Vegetables,26,0,supermarket,13,Unknown,True,False,False,False,False,False,False,False,False
Chaha Mi,18.5559535,73.8181282,cafe,2,0.5,,Chaha Mi,,,,,cafe,,,,,,tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,tea,Chaha Mi,8,1,cafe,2,cafe,False,False,True,False,False,False,False,False,False
Aaplaa Katta,18.6344999,73.7879793,restaurant,2,0.5,,Aaplaa Katta,,,,,restaurant,,,,,,,,,,,,,,,आपला कट्टा,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-13,,Aaplaa Katta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,Unknown,Aaplaa Katta,12,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
Cafe Coffee Day,18.5135215,73.8793156,cafe,2,0.5,,Cafe Coffee Day,,Cafe Coffee Day,Q5017235,,cafe,,,,,,coffee_shop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,coffee_shop,Cafe Coffee Day,15,1,cafe,2,cafe,False,False,True,False,False,False,False,False,False
Star Bazaar,18.5593607,73.7978031,supermarket,2,0.4,,Star Bazaar,,Star Bazaar,Q124175958,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Star Bazaar,11,0,supermarket,13,Unknown,True,False,False,False,False,False,False,False,False
woknfyr,18.4495259,73.8421728,restaurant,2,0.5,,woknfyr,,,,,restaurant,,,,,,chinese;indian,,,,,,,pune,Katraj Ambegaon Khurd Road,,Pune,411046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ship 12 Ss manasvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,chinese;indian,woknfyr,7,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
Burger King,18.6799171,73.8495325,fast_food,2,0.4,,Burger King,,Burger King,Q177054,,fast_food,,,,,,burger,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07769985014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,burger,Burger King,11,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
Pizza Hut,18.6798223,73.8495732,restaurant,2,0.5,,Pizza Hut,,Pizza Hut,Q191615,,restaurant,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18002022022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restaurant,pizza,Pizza Hut,9,1,restaurant,12,restaurant,False,False,False,False,False,False,False,True,False
McDonald's,18.649566,73.8390961,fast_food,2,0.4,,McDonald's,,McDonald's,Q38076,,fast_food,,,,,,burger,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fast_food,burger,McDonald's,10,0,fast_food,5,fast_food,False,False,False,False,True,False,False,False,False
creaty city,18.5566278,73.894313,mall,2,0.4,,creaty city,,,,mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,creaty city,11,0,mall,8,Unknown,True,False,False,False,False,False,False,False,False
